Millis,Load_Cell,Linear_Pot,Thermocouple
40683,-0.11
40693,-0.11
40705,-0.10
40715,-0.10
40726,-0.10
40737,-0.11
40748,.11
40650,-0.11
40662,-0.12
40672,-0.11
40683,-0.11
40693,-0.11
40705,-0.10
40715,-0.10
40726,-0.10
40737,-0.11
40748,89,0.02
100,0.03
111,0.01
121,0.01
133,0.02
143,0.03
154,0.01
164,-0.00
176,0.01
187,0.02
197,0.02
208,0.01
219,0.00
230,0.01
240,0.02
251,0.01
263,-0.00
273,-0.01
284,0.01
294,0.03
306,0.01
317,0.01
327,-0.01
338,0.00
349,0.01
360,-0.00
370,0.01
381,0.02
393,0.01
403,0.01
414,0.02
424,0.02
436,0.01
446,0.02
457,0.02
468,0.01
479,0.02
490,0.03
500,0.02
512,0.01
522,0.01
533,0.02
544,0.01
555,0.00
566,-0.00
576,-0.00
587,-0.01
599,0.03
609,-0.01
620,-0.03
630,0.00
642,0.02
652,-0.01
663,-0.01
674,-0.00
685,0.01
696,0.00
706,0.00
717,0.00
728,-0.01
739,0.01
750,0.01
760,-0.00
772,0.00
782,-0.02
793,-0.03
804,-0.01
815,-0.01
826,-0.01
836,-0.00
847,0.01
858,0.01
869,0.01
880,-0.01
890,0.00
902,0.00
912,0.03
923,0.01
933,-0.00
945,-0.00
956,-0.01
966,0.00
977,0.01
988,0.00
999,0.01
1010,0.01
1020,0.01
1032,-0.01
1042,0.00
1053,0.00
1063,-0.01
1075,0.01
1086,0.01
1096,0.01
1107,0.01
1118,0.00
1129,-0.01
1139,0.01
1150,0.01
1162,-0.00
1172,0.02
1183,0.02
1193,0.01
1205,0.01
1216,0.01
1226,-0.01
1238,-0.01
1248,0.01
1259,0.02
1269,-0.01
1281,-0.00
1292,0.00
1302,-0.00
1313,0.01
1324,0.01
1335,0.01
1346,0.02
1356,0.01
1368,-0.01
1378,-0.01
1389,-0.00
1399,-0.01
1411,-0.04
1422,-0.03
1432,-0.01
1443,-0.03
1454,-0.04
1465,-0.03
1475,-0.03
1486,-0.00
1498,0.01
1508,-0.01
1519,-0.02
1529,-0.02
1541,-0.01
1551,-0.00
1562,-0.01
1573,-0.00
1584,-0.00
1595,-0.02
1605,-0.04
1616,-0.01
1628,-0.00
1638,0.02
1649,0.02
1659,0.01
1671,0.01
1681,0.01
1692,0.01
1703,-0.01
1714,-0.01
1725,-0.02
1735,-0.03
1746,-0.01
1758,-0.01
1768,-0.01
1779,0.02
1789,0.01
1801,-0.01
1811,-0.01
1822,0.00
1833,0.00
1844,-0.01
1855,0.01
1865,0.00
1876,-0.01
1887,-0.00
1898,-0.04
1909,0.02
1920,-0.00
1931,-0.02
1941,0.01
1952,0.01
1964,-0.02
1974,-0.00
1985,0.01
1995,0.01
2007,0.02
2017,0.04
2028,0.01
2039,-0.01
2050,0.02
2061,0.03
2071,0.01
2082,0.00
2093,0.03
2104,0.02
2115,0.00
2125,0.02
2137,0.02
2147,0.00
2158,0.00
